diffusion,growth,hostFloor,climateFloor,hostPower,climatePower,ap_2019,ap_2020,ap_2021,ap_2022,ap_2023,mean_average_precision,worst_year_average_precision
0.19,0.06,0.0,0.15,0.6,1.0,0.6840214952951807,0.6635113022500865,0.5850036102008144,0.5169754619911504,0.5508649809070227,0.6000753701288509,0.5169754619911504
0.13,0.24,0.15,0.35,1.6,1.6,0.7188848428594514,0.6486517763443636,0.5728650299791342,0.522334608384045,0.5375503828740748,0.6000573280882138,0.522334608384045
0.08,0.24,0.15,0.15,1.0,1.6,0.7003127347613042,0.6465726340042843,0.5692149813219215,0.5328249440297402,0.5513171938919101,0.6000484976018321,0.5328249440297402
0.19,0.06,0.0,0.35,0.6,1.0,0.6840127687101949,0.6633852596130535,0.584519454169157,0.5159108809296451,0.5522885496636692,0.6000233826171438,0.5159108809296451
0.19,0.06,0.35,0.0,0.6,1.0,0.6804410149393354,0.664942499082991,0.5858473265696655,0.5185877655137574,0.5501742548060106,0.599998572182352,0.5185877655137574
0.19,0.06,0.0,0.0,0.6,0.6,0.6840127687101949,0.6632079507133111,0.5846012327269764,0.5160237747823968,0.552045131418738,0.5999781716703234,0.5160237747823968
0.19,0.06,0.0,0.15,0.6,0.6,0.6840072969336185,0.6632788171193774,0.5845407447904606,0.5151689211572139,0.5528590248978437,0.5999709609797028,0.5151689211572139
0.19,0.06,0.35,0.0,1.0,1.6,0.6825537217477461,0.6632214934380956,0.5826034933868899,0.5210575014984505,0.5501839988064928,0.5999240417755349,0.5210575014984505
0.19,0.06,0.0,0.0,0.6,1.0,0.6838048926026828,0.6633557007191554,0.5842405820635351,0.5176134987545256,0.5500644269626566,0.5998158202205112,0.5176134987545256
0.08,0.24,0.35,0.0,1.0,1.6,0.6940249997465638,0.6458979023905268,0.5663000473621169,0.5393991443364768,0.5534494520540153,0.5998143091779399,0.5393991443364768
0.19,0.24,0.0,0.35,1.6,0.6,0.7385049237527034,0.6575509340809216,0.5724553979927692,0.5017891298803614,0.5286601090748181,0.5997920989563147,0.5017891298803614
0.19,0.06,0.15,0.0,0.6,1.6,0.6806041180785624,0.662743383459032,0.5832913664424701,0.521025931061897,0.5511113129778672,0.5997552224039657,0.521025931061897
0.19,0.06,0.35,0.35,0.6,1.6,0.6804410149393354,0.6649622092510729,0.5848772523253712,0.5182511459931242,0.550222054594987,0.5997507354207781,0.5182511459931242
0.19,0.06,0.35,0.15,0.6,1.0,0.6799000300466992,0.6649919487952752,0.5847086664957077,0.5177412137939013,0.551388341511925,0.5997460401287016,0.5177412137939013
0.19,0.06,0.0,0.0,1.0,1.0,0.6916218184080025,0.660814008896224,0.5829448779036864,0.5164617362682785,0.5468803029785556,0.5997445488909493,0.5164617362682785
0.19,0.06,0.15,0.0,0.6,0.6,0.6827009761364624,0.6618191799332752,0.5864905843813083,0.5153751498076927,0.5522185876726752,0.5997208955862827,0.5153751498076927
0.19,0.06,0.0,0.15,1.0,0.6,0.6918478084672878,0.6605809057986062,0.5842731196379972,0.5124906892230224,0.5492646683184012,0.5996914382890629,0.5124906892230224
0.19,0.06,0.0,0.15,1.0,1.6,0.691653833816411,0.6604664580306101,0.582484114701761,0.5178974978492132,0.545909961061263,0.5996823730918517,0.5178974978492132
0.19,0.06,0.0,0.35,1.0,0.6,0.6933316624666036,0.6599122963966475,0.5829787418944204,0.5131539034203941,0.548942850121954,0.5996638908600038,0.5131539034203941
0.19,0.06,0.15,0.35,0.6,1.0,0.6827009761364624,0.6618512716547934,0.5861095062926617,0.5154735321493338,0.5521089102908184,0.5996488393048139,0.5154735321493338
0.19,0.06,0.0,0.35,1.0,1.6,0.6916218184080025,0.6608887403413015,0.5832160211049329,0.5156802187072016,0.5468217682480435,0.5996457133618964,0.5156802187072016
0.19,0.06,0.35,0.15,1.0,1.6,0.6830445740403637,0.6629288217269449,0.582602097598198,0.5192755875531118,0.5501173907300422,0.5995936943297322,0.5192755875531118
0.19,0.06,0.0,0.35,0.6,1.6,0.6838048926026828,0.663058603524177,0.5837274337586437,0.5174001558900523,0.5499738822994622,0.5995929936150036,0.5174001558900523
0.08,0.24,0.0,0.0,0.6,1.0,0.6985502222450893,0.6469695600464425,0.5708638054751005,0.5273575735826349,0.5540131690864012,0.5995508660871337,0.5273575735826349
0.19,0.06,0.35,0.0,0.6,0.6,0.6799321870527406,0.6641094218645622,0.5848850013390916,0.5161519777783954,0.552635453100977,0.5995428082271534,0.5161519777783954
0.13,0.13,0.35,0.0,1.6,1.6,0.6969602585456651,0.6532610950716875,0.5743478960936721,0.5258582307611716,0.5472219824426857,0.5995298925829764,0.5258582307611716
0.13,0.13,0.0,0.15,1.0,1.6,0.7029326316978808,0.6527760303334171,0.5760113950921919,0.5198085345212644,0.5459237804669747,0.5994904744223458,0.5198085345212644
0.19,0.06,0.35,0.0,1.0,1.0,0.6833997885899515,0.6624009435057091,0.5844968434982506,0.5181403633133465,0.5489920661491248,0.5994860010112765,0.5181403633133465
0.19,0.06,0.15,0.15,0.6,1.6,0.6809593326281503,0.6620985591541038,0.5837527673617732,0.519938093681189,0.5506275276604891,0.5994752560971411,0.519938093681189
0.19,0.06,0.15,0.35,0.6,0.6,0.6830063493327347,0.6622305706142483,0.5867494885767457,0.5133887801581495,0.5519190741869047,0.5994588525737565,0.5133887801581495
0.19,0.06,0.0,0.15,1.0,1.0,0.6919344434580226,0.6609532783032229,0.5828952113486684,0.5146370575560847,0.5468062181144681,0.5994452417560934,0.5146370575560847
0.19,0.06,0.35,0.35,0.6,1.0,0.6799373173099716,0.6641406994382126,0.5846870688154512,0.5161125897611173,0.5522838579476262,0.5994323066544759,0.5161125897611173
0.19,0.06,0.15,0.15,0.6,1.0,0.6826065106716022,0.6619023989974289,0.5852931570257186,0.5164261769086543,0.5508795199720375,0.5994215527150883,0.5164261769086543
0.13,0.13,0.15,0.0,1.6,1.6,0.7029156473164133,0.6507718282476166,0.5760629767375323,0.5227513168990207,0.5445647668300263,0.5994133072061218,0.5227513168990207
0.08,0.24,0.15,0.15,0.6,1.6,0.6955553409476964,0.6468058610793944,0.5651528987426585,0.5351380662317411,0.5540819479829542,0.599346822996889,0.5351380662317411
0.19,0.06,0.0,0.0,1.0,0.6,0.6918478084672878,0.6604186908977302,0.5839134447482554,0.5131460628468806,0.5473663498718568,0.5993384713664021,0.5131460628468806
0.13,0.24,0.15,0.35,1.0,0.6,0.7104473850011288,0.656205920879177,0.5723372428954622,0.5152704830990321,0.5423463188133173,0.5993214701376235,0.5152704830990321
0.19,0.06,0.15,0.0,0.6,1.0,0.6817958562231767,0.6613779540007809,0.5851206587051275,0.5179683237023718,0.550333044124792,0.5993191673512498,0.5179683237023718
0.19,0.06,0.15,0.0,1.0,1.6,0.685347278556411,0.660169656284918,0.5837019581441566,0.5196711839903335,0.5476428743581488,0.5993065902667936,0.5196711839903335
0.19,0.06,0.0,0.35,1.0,1.0,0.6919020870684921,0.6604367805538744,0.5838830584872247,0.5130131240817282,0.5472586443334004,0.5992987389049439,0.5130131240817282
0.19,0.06,0.0,0.0,1.6,1.0,0.7044813589457196,0.6560588218987333,0.5801008790831447,0.5133225189562519,0.5424731536036963,0.5992873464975091,0.5133225189562519
0.19,0.06,0.15,0.15,0.6,0.6,0.6826562774059064,0.6621243260669185,0.5856114559682104,0.5141470304548666,0.5518752235188294,0.5992828626829463,0.5141470304548666
0.19,0.06,0.0,0.15,1.6,1.6,0.7040757371051196,0.6538133341580713,0.5810973780133913,0.5148238910922682,0.5425974267294088,0.599281553419652,0.5148238910922682
0.08,0.24,0.0,0.35,0.6,1.6,0.6992894068078033,0.6469705684810717,0.5704514715667979,0.5256115566662214,0.5540452690010836,0.5992736545045955,0.5256115566662214
0.19,0.06,0.0,0.15,1.6,1.0,0.7052603514427666,0.6552197287052014,0.5815947742642279,0.5117236532911231,0.5425474329198313,0.5992691881246301,0.5117236532911231
0.19,0.06,0.15,0.15,1.0,1.6,0.6852900593034247,0.6604497898204847,0.5838418489101369,0.5183985030126252,0.5483078226027623,0.5992576047298868,0.5183985030126252
0.19,0.06,0.0,0.35,1.6,1.6,0.7044813589457196,0.6554354978106861,0.5810135980354132,0.5128517863204904,0.5422583946201764,0.5992081271464971,0.5128517863204904
0.19,0.06,0.0,0.0,1.6,0.6,0.7049537326713027,0.6553120089669066,0.5816874121290517,0.5107921697226904,0.5430826876644017,0.5991656022308707,0.5107921697226904
0.19,0.06,0.0,0.35,1.6,1.0,0.7049537326713027,0.6553322621530525,0.5816638061773636,0.5107100116079011,0.5431083925181822,0.5991536410255603,0.5107100116079011
0.08,0.24,0.35,0.0,1.6,1.6,0.6992365937683435,0.6413441677116508,0.5672979214200026,0.5362841672701691,0.5512747982278194,0.599087529679597,0.5362841672701691
0.19,0.06,0.35,0.35,1.0,1.6,0.6833997885899515,0.660159033512417,0.5849276154449587,0.5179468069100173,0.548923652355677,0.5990713793626044,0.5179468069100173
0.19,0.06,0.35,0.0,1.0,0.6,0.6839142615090159,0.6606173651590622,0.5844485216158607,0.5153837387222365,0.550870217277074,0.59904682085665,0.5153837387222365
0.19,0.06,0.35,0.15,1.0,0.6,0.6838641919784254,0.6607487627444688,0.5846026664924724,0.5144693806733864,0.5515379823552361,0.5990445968487979,0.5144693806733864
0.19,0.06,0.35,0.15,0.6,0.6,0.6798295117601365,0.6642329514853625,0.5837509413764173,0.5152727227859942,0.5521134648723812,0.5990399184560584,0.5152727227859942
0.13,0.24,0.35,0.0,1.6,0.6,0.7089499075065552,0.652820546040654,0.5723428048230088,0.5182023420374858,0.5428465635787295,0.5990324327972866,0.5182023420374858
0.19,0.06,0.15,0.35,1.0,1.6,0.6848019429624473,0.6611286768387098,0.5834978741574975,0.5167783538491372,0.5489382246412198,0.5990290144898023,0.5167783538491372
0.13,0.13,0.15,0.0,0.6,1.6,0.6842006510409248,0.6496502987913036,0.5725127352464252,0.5361014730807988,0.5524818360382974,0.59898939883955,0.5361014730807988
0.13,0.13,0.0,0.0,1.0,1.0,0.7036310538773884,0.6510916190469582,0.5745962888262687,0.5202667938274167,0.5452294377165801,0.5989630386589224,0.5202667938274167
0.19,0.06,0.35,0.35,1.0,0.6,0.6837524900236412,0.661039506887848,0.5859221375163117,0.5129402674160983,0.5511497418773278,0.5989608287442454,0.5129402674160983
0.13,0.24,0.35,0.35,1.6,1.0,0.7093229954309427,0.6529194994682748,0.5728800469960647,0.517094937288294,0.5423914800271216,0.5989217918421395,0.517094937288294
0.19,0.06,0.15,0.15,1.0,1.0,0.684409102899593,0.6609909522341545,0.5838154180477312,0.5166107886382942,0.5487782739013206,0.5989209071442188,0.5166107886382942
0.19,0.06,0.35,0.35,0.6,0.6,0.679709186855872,0.6647057424897439,0.5847927836397702,0.5147269858413687,0.5506444248597995,0.5989158247373109,0.5147269858413687
0.08,0.24,0.35,0.15,1.0,1.6,0.6960029999509054,0.6450347587942209,0.566314111993315,0.5345295706737628,0.5526914762158852,0.5989145835256179,0.5345295706737628
0.19,0.06,0.15,0.35,0.6,1.6,0.6813290028151469,0.6614022525817439,0.5847553721954282,0.5172729571852986,0.5497956765140274,0.5989110522583291,0.5172729571852986
0.19,0.06,0.35,0.35,1.0,1.0,0.6835482966240372,0.6606580457813503,0.5843761194613228,0.5151838169715338,0.5507553722029376,0.5989043302082363,0.5151838169715338
0.19,0.06,0.0,0.15,1.6,0.6,0.7049537326713027,0.6554194115874767,0.5814443021313984,0.5092009084992515,0.5432680583572518,0.5988572826493362,0.5092009084992515
0.19,0.06,0.0,0.35,1.6,0.6,0.7050489711287424,0.6558558588544708,0.5814421767257466,0.5086837131214396,0.543240250823511,0.5988541941307821,0.5086837131214396
0.13,0.24,0.0,0.15,1.0,0.6,0.7146739506054972,0.6531283251286422,0.5730089551388395,0.51222350897007,0.5412171288003105,0.5988503737286719,0.51222350897007
0.19,0.06,0.15,0.0,1.0,1.0,0.6848019429624473,0.6610440867031623,0.5833531776908981,0.5159299787834344,0.5490186870595628,0.598829574639901,0.5159299787834344
0.19,0.06,0.35,0.15,1.0,1.0,0.6838165544865936,0.6605426555311444,0.5831977462156084,0.5160401740767356,0.549868606385374,0.5986931473390913,0.5160401740767356
0.13,0.13,0.0,0.35,1.0,1.6,0.7036310538773884,0.6510924734332982,0.5748639542706798,0.5189869255127028,0.5447746422556643,0.5986698098699467,0.5189869255127028
0.19,0.06,0.15,0.35,1.0,0.6,0.6845680531315737,0.6616017236663136,0.5832961283036444,0.5139421024984164,0.5498227059601013,0.5986461427120099,0.5139421024984164
0.19,0.06,0.15,0.35,1.0,1.0,0.684727767379806,0.6611120532236224,0.5825211259607074,0.5148390100990535,0.5498296452830447,0.5986059203892469,0.5148390100990535
0.19,0.06,0.35,0.0,1.6,1.6,0.685329010379575,0.6595494423534206,0.5826302397358433,0.519008661560772,0.5461735336047965,0.5985381775268814,0.519008661560772
0.13,0.13,0.15,0.0,1.0,1.0,0.6958949199056346,0.6559369469075026,0.5740163543167788,0.5222334096049709,0.544552952569081,0.5985269166607935,0.5222334096049709
0.13,0.13,0.35,0.0,1.0,1.6,0.6843635185432843,0.6489672936679325,0.5728887689436002,0.5356649527639984,0.5506339303730697,0.598503692858377,0.5356649527639984
0.19,0.06,0.15,0.0,1.0,0.6,0.684727767379806,0.6610949175814868,0.5822767175227384,0.5148366688726539,0.5492368075794142,0.5984345757872198,0.5148366688726539
0.19,0.06,0.15,0.15,1.0,0.6,0.6847155783379906,0.661330506864972,0.5818957091392651,0.5143516599919211,0.5495185852622181,0.5983624079192734,0.5143516599919211
0.13,0.13,0.15,0.15,0.6,1.6,0.6838177210954763,0.6501336651492601,0.5756781576111278,0.5299271593022341,0.5518447395098004,0.5982802885335798,0.5299271593022341
0.13,0.24,0.0,0.0,1.6,1.0,0.7265992018427313,0.6458343735160966,0.569816109733261,0.5184342341838218,0.5303113784744422,0.5981990595500706,0.5184342341838218
0.13,0.13,0.15,0.35,1.0,1.6,0.6962365717178747,0.6549618632204031,0.5739447178915053,0.5215270405242455,0.5442858529822242,0.5981912092672506,0.5215270405242455
0.19,0.06,0.35,0.15,1.6,1.6,0.6852916266309739,0.6591294807727908,0.5825075540628306,0.5179993880220973,0.546017727651092,0.5981891554279569,0.5179993880220973
0.13,0.13,0.0,0.0,0.6,1.0,0.6882390833541429,0.6546185190114977,0.576655835667478,0.5227308943661801,0.5486543287188154,0.5981797322236229,0.5227308943661801
0.13,0.24,0.35,0.15,1.6,0.6,0.7091931121680705,0.6528028477017714,0.5730127698188208,0.5140898569067684,0.541624090345747,0.5981445353882356,0.5140898569067684
0.13,0.24,0.15,0.15,1.6,1.0,0.7173318223549581,0.6477338445851192,0.5717071325988288,0.5187380265197378,0.5350988061850304,0.5981219264487349,0.5187380265197378
0.19,0.06,0.15,0.0,1.6,1.6,0.6915695309579091,0.6568336616136974,0.581236153536363,0.5182810805339529,0.5425647329691655,0.5980970319222176,0.5182810805339529
0.08,0.24,0.15,0.0,1.6,1.6,0.7094048735502001,0.6405547656805659,0.5656872561263337,0.5289923752170059,0.5457877532639054,0.5980854047676022,0.5289923752170059
0.13,0.13,0.0,0.15,1.0,1.0,0.7034709792169227,0.6518305325898918,0.5755449245563143,0.5152132727755938,0.5442663836284327,0.5980652185534311,0.5152132727755938
0.13,0.13,0.35,0.15,1.6,1.6,0.6962781101458551,0.6530330995444518,0.5734867575864986,0.5215812204400316,0.5459124628938256,0.5980583301221325,0.5215812204400316
0.08,0.24,0.15,0.0,0.6,1.0,0.6939386196453214,0.647582189635933,0.5686019576715181,0.528459946926,0.5515622368859564,0.5980289901529459,0.528459946926
0.08,0.24,0.35,0.0,0.6,1.6,0.6807078052793311,0.6497167901352717,0.5616705019750047,0.5403392896311584,0.5572820764135252,0.5979432926868582,0.5403392896311584
0.13,0.13,0.0,0.35,0.6,1.6,0.6882390833541429,0.6558573385852038,0.5756085988460262,0.5218318818989548,0.5481005886672431,0.5979274982703141,0.5218318818989548
0.19,0.06,0.35,0.0,1.6,1.0,0.6848110477627483,0.6598844609536144,0.5831222450969578,0.5158989469700266,0.5459061435422844,0.5979245688651262,0.5158989469700266
0.13,0.24,0.35,0.0,0.6,0.6,0.6843589053417902,0.6531383053621699,0.5732192176212609,0.5294825085972141,0.5493281536114025,0.5979054181067676,0.5294825085972141
0.13,0.13,0.0,0.15,1.0,0.6,0.7053200216205358,0.6539431387343677,0.5751175934446111,0.5108728149443538,0.5442649882122531,0.5979037113912242,0.5108728149443538
0.08,0.24,0.35,0.15,1.6,1.6,0.7005368758056849,0.6413461819088262,0.5680878814406217,0.5313489355727915,0.5481521910271877,0.5978944131510224,0.5313489355727915
0.08,0.24,0.0,0.15,0.6,1.0,0.6995562043831469,0.6446862663013341,0.5715935761161147,0.521960355591638,0.5514305886965566,0.5978453982177581,0.521960355591638
0.08,0.24,0.0,0.0,1.0,1.0,0.7086340361207215,0.6443219759766229,0.5671319360181937,0.5227626672953464,0.5463205217804403,0.597834227438265,0.5227626672953464
0.19,0.06,0.15,0.15,1.6,1.6,0.6917827600363364,0.6562184343090386,0.5809544883643554,0.5166525125456302,0.5434506954313324,0.5978117781373385,0.5166525125456302
0.13,0.24,0.0,0.35,1.0,0.6,0.7165464861718044,0.6522563580470107,0.571704978041663,0.5067184392823412,0.5417145973434844,0.5977881717772606,0.5067184392823412
0.13,0.24,0.35,0.35,0.6,1.0,0.6843589053417902,0.652939886121398,0.5734606400113571,0.5292197986373282,0.5488745386312939,0.5977707537486335,0.5292197986373282
0.19,0.06,0.35,0.15,1.6,1.0,0.6849308163387112,0.6599071820736182,0.5824919317780839,0.5152426415363334,0.5461925838903761,0.5977530311234245,0.5152426415363334
0.19,0.06,0.35,0.35,1.6,1.6,0.6848166233905639,0.6599483939997832,0.5823909340708728,0.5154572354401987,0.5458959349280503,0.5977018243658938,0.5154572354401987
0.19,0.06,0.35,0.35,1.6,0.6,0.6845768518168451,0.6598161846585567,0.5827643494590273,0.5133183221144484,0.5473452967285202,0.5975642009554795,0.5133183221144484
0.13,0.13,0.15,0.15,1.6,1.6,0.7035707737394238,0.6493776638353753,0.5740839203248191,0.517835954035926,0.5428841000769944,0.5975504824025076,0.517835954035926
0.13,0.24,0.35,0.15,0.6,0.6,0.6854465486434451,0.654162683316089,0.5738106712583794,0.5256361946224293,0.5485286459761038,0.5975169487632893,0.5256361946224293
0.08,0.24,0.15,0.35,0.6,1.6,0.6939253094538361,0.6476296783933185,0.5685254944444619,0.5266279297547097,0.5508750292984634,0.597516688268958,0.5266279297547097
0.13,0.13,0.15,0.15,1.0,1.0,0.6966442942945631,0.6555612309242367,0.5736671662376848,0.5183216278315593,0.543379459763989,0.5975147558104066,0.5183216278315593
0.13,0.13,0.0,0.35,1.0,1.0,0.7045092772600957,0.653354346192167,0.5748341901569983,0.5112938978545933,0.5435780976419518,0.5975139618211612,0.5112938978545933
0.19,0.06,0.35,0.0,1.6,0.6,0.684392845744063,0.6598052050991536,0.5822111102176631,0.5142231054382246,0.5463354901769023,0.5973935513352013,0.5142231054382246
0.19,0.06,0.35,0.15,1.6,0.6,0.6847097797309426,0.659256732752694,0.5821190943939585,0.5136954905302488,0.5471237002267991,0.5973809595269286,0.5136954905302488
0.13,0.13,0.35,0.15,1.0,1.6,0.6839205463976018,0.6484665181761606,0.5742486244631689,0.5310175155671222,0.5492437217662437,0.5973793852740595,0.5310175155671222
0.13,0.24,0.35,0.35,0.6,0.6,0.6885602565428828,0.6543327037890134,0.5745229637252048,0.5210264917656173,0.5483701372305995,0.5973625106106637,0.5210264917656173
0.19,0.06,0.35,0.35,1.6,1.0,0.6845199336162489,0.6598223407412893,0.581989801327635,0.5139529933513826,0.5463953079522278,0.5973360753977567,0.5139529933513826
0.13,0.13,0.0,0.0,1.0,0.6,0.7045092772600957,0.6533301696327136,0.5737554198692779,0.5112530471285994,0.5436067829786851,0.5972909393738742,0.5112530471285994
0.13,0.24,0.35,0.35,1.6,0.6,0.7100656649496143,0.6520218399610724,0.5701285249340363,0.5142774435100924,0.5398162242253369,0.5972619395160306,0.5142774435100924
0.08,0.24,0.35,0.0,1.0,1.0,0.6948825149584706,0.6450789246981313,0.5688417807031756,0.5279785847798606,0.5494839646719676,0.5972531539623211,0.5279785847798606
0.08,0.24,0.0,0.35,1.0,1.6,0.7085200370327143,0.6440579776360137,0.5662204260562343,0.5213981357796773,0.5458576118163244,0.5972108376641928,0.5213981357796773
0.08,0.24,0.15,0.0,1.0,1.0,0.701026955630687,0.6449473932317789,0.5677204918618562,0.5250555548341409,0.5470223663293967,0.597154552377572,0.5250555548341409
0.13,0.13,0.35,0.0,1.6,1.0,0.6961916147545437,0.6518475564400827,0.573936946683384,0.5207827140996798,0.5428529490546129,0.5971223562064607,0.5207827140996798
0.19,0.06,0.15,0.0,1.6,1.0,0.6919413617140606,0.6555381326653134,0.5807930445737454,0.5143344118159087,0.5428468639589279,0.5970907629455912,0.5143344118159087
0.08,0.24,0.35,0.0,1.6,1.0,0.7015881008934212,0.6438421212481564,0.5680433307079432,0.5262804908082606,0.545356568850894,0.597022122501735,0.5262804908082606
0.13,0.13,0.0,0.0,1.6,1.6,0.7054446006798958,0.6431001508090619,0.5741384845414383,0.5199917024133142,0.5423980875592093,0.5970146052005838,0.5199917024133142
0.13,0.24,0.0,0.35,1.6,1.6,0.7267314211992509,0.6459072465402491,0.568593518906677,0.5148869144695154,0.5288167180737621,0.596987163837891,0.5148869144695154
0.19,0.06,0.15,0.35,1.6,1.6,0.6919413617140606,0.6549722047804908,0.5808244893596519,0.5138488942306602,0.543253951422145,0.5969681803014018,0.5138488942306602
0.08,0.24,0.15,0.35,1.0,1.6,0.701026955630687,0.6453052291638274,0.5680340031918105,0.5239826702766734,0.5463482844680748,0.5969394285462146,0.5239826702766734
0.08,0.24,0.35,0.15,0.6,1.6,0.6811612997018315,0.6514548595370563,0.561623412125808,0.5352235473210395,0.5550781726368202,0.5969082582645111,0.5352235473210395
0.19,0.06,0.15,0.15,1.6,1.0,0.6919413617140606,0.6555891556336413,0.5811532746249036,0.5128238461861935,0.542831995754666,0.5968679267826931,0.5128238461861935
0.08,0.24,0.15,0.15,0.6,1.0,0.6944835469617234,0.6461809747999798,0.5679779630464432,0.5251521286465577,0.5502839854022863,0.5968157197713981,0.5251521286465577
0.19,0.06,0.15,0.15,1.6,0.6,0.692058317127375,0.6547891687283355,0.5809175969620932,0.5117039572246591,0.5444662717797245,0.5967870623644373,0.5117039572246591
0.19,0.06,0.15,0.35,1.6,0.6,0.6920448811605922,0.65433224805368,0.5809758727439338,0.5103269670935241,0.5460982931014616,0.5967556524306383,0.5103269670935241
0.08,0.24,0.35,0.35,1.0,1.6,0.6948825149584706,0.6448662398584517,0.5693063963266191,0.5257947358157574,0.5488940953808674,0.5967487964680334,0.5257947358157574
0.19,0.06,0.15,0.35,1.6,1.0,0.6920684495862465,0.6548014860465242,0.5812167672922081,0.5111464372364654,0.5442024974993698,0.5966871275321628,0.5111464372364654
0.19,0.06,0.15,0.0,1.6,0.6,0.6920684495862465,0.6546926687352445,0.5812498072932523,0.5113246815814244,0.5436395682103927,0.5965950350813121,0.5113246815814244
0.08,0.24,0.15,0.15,1.6,1.6,0.7102782832607754,0.6431291462815082,0.5647226318585097,0.5223572329588566,0.5422206577611619,0.5965415904241623,0.5223572329588566
0.13,0.13,0.35,0.35,1.6,1.6,0.6961916147545437,0.6518865272730314,0.5724889904868428,0.5193416242273773,0.5423700704894431,0.5964557654462477,0.5193416242273773
0.13,0.13,0.0,0.15,0.6,1.0,0.6884947066144244,0.6541559337823152,0.5747314640936364,0.5176063905090255,0.5471753505152674,0.5964327691029337,0.5176063905090255
0.08,0.24,0.0,0.15,1.0,1.0,0.7089404717565546,0.6431472167512763,0.5668475411497425,0.5187617413033171,0.5443365733204156,0.5964067088562611,0.5187617413033171
0.13,0.13,0.15,0.0,1.6,1.0,0.7029623945786356,0.6489098441123651,0.5751987376885164,0.5127783915906076,0.5420533060225009,0.5963805347985252,0.5127783915906076
0.13,0.24,0.15,0.0,1.6,0.6,0.718210341876302,0.6482735294308496,0.5714817570928131,0.5113179207882856,0.5325240192899087,0.5963615136956318,0.5113179207882856
0.13,0.13,0.35,0.0,0.6,1.6,0.6748692268948596,0.6474274649740782,0.5712213953174626,0.5354170580095072,0.5524037312154374,0.596267775282269,0.5354170580095072
0.13,0.13,0.35,0.15,1.6,1.0,0.6969876596682357,0.6520925465429143,0.5725386456725656,0.5175181573512542,0.5419858880458228,0.5962245794561586,0.5175181573512542
0.13,0.13,0.0,0.35,1.0,0.6,0.705434847245,0.6515958458777613,0.5752523844477654,0.5057955699708312,0.5426819193983795,0.5961521133879476,0.5057955699708312
0.13,0.13,0.15,0.35,0.6,1.6,0.6843776510482018,0.6482216325685899,0.5754223719485975,0.5233840689619644,0.5493083083326888,0.5961428065720085,0.5233840689619644
0.08,0.24,0.35,0.35,1.6,1.6,0.7015881008934212,0.6438669010815974,0.5677400142004244,0.5234137333373022,0.5440639221974874,0.5961345343420466,0.5234137333373022
0.13,0.13,0.0,0.15,1.6,1.6,0.7054191309374153,0.6439122706617727,0.5739432485812319,0.516481947405048,0.5406696975895957,0.5960852590350127,0.516481947405048
0.13,0.13,0.15,0.35,1.6,1.6,0.7029623945786356,0.6489106969032125,0.5753728617391313,0.5112954016032522,0.5416367569046512,0.5960356223457766,0.5112954016032522
0.13,0.13,0.15,0.0,0.6,1.0,0.683231738137583,0.6481913165051596,0.5752580258104069,0.5238136712473999,0.5495733281054878,0.5960136159612074,0.5238136712473999
0.08,0.24,0.0,0.0,1.6,1.6,0.717329486938436,0.63868897770967,0.5645047008520047,0.5235914728761063,0.5359216689358131,0.596007261462406,0.5235914728761063
0.13,0.24,0.15,0.35,1.6,1.0,0.7182301847332765,0.6465252776825978,0.5723835732674186,0.510311569135836,0.5325488849700986,0.5959998979578455,0.510311569135836
0.13,0.24,0.0,0.15,1.6,1.0,0.7288809775323538,0.6454657814576678,0.5675841335908437,0.5103358604731502,0.5275443802048061,0.5959622266517643,0.5103358604731502
0.13,0.13,0.15,0.0,1.0,0.6,0.6961307403446347,0.6549044424787787,0.5726530057030648,0.5134112732587277,0.5422083248415005,0.5958615573253412,0.5134112732587277
0.13,0.13,0.35,0.0,1.0,1.0,0.6844110451753462,0.6477679934663252,0.5748378844030533,0.5233294074791776,0.5479688333383058,0.5956630327724416,0.5233294074791776
0.13,0.13,0.15,0.35,1.0,1.0,0.6961307403446347,0.6536573658006675,0.5728685406975499,0.5133268815097544,0.5421177347756373,0.5956202526256488,0.5133268815097544
0.13,0.13,0.15,0.15,1.0,0.6,0.6975756648947492,0.6534608992555166,0.57304672381544,0.511915980665709,0.5418345747450407,0.595566768675291,0.511915980665709
0.08,0.24,0.35,0.15,1.0,1.0,0.6954357018252566,0.644866489236608,0.5672704943325002,0.52281478552183,0.5471071067997194,0.5954989155431829,0.52281478552183
0.08,0.24,0.0,0.0,0.6,0.6,0.6985395763713231,0.6440412963630697,0.5711422465659198,0.5149647710586782,0.5484973334580312,0.5954370447634044,0.5149647710586782
0.13,0.13,0.15,0.15,1.6,1.0,0.7031666907921217,0.6490220795534914,0.5735551853011523,0.5094085970165722,0.5418899832341786,0.5954085071795033,0.5094085970165722
0.08,0.24,0.0,0.35,0.6,1.0,0.6986484810159185,0.6438907222994521,0.5709252967619249,0.5147584658713172,0.548675219573148,0.5953796371043522,0.5147584658713172
0.13,0.13,0.35,0.15,0.6,1.6,0.6766928354776579,0.6471789686750294,0.5718016957561425,0.5289877004877099,0.5520242240110889,0.5953370848815258,0.5289877004877099
0.13,0.13,0.0,0.0,0.6,0.6,0.6895906460809309,0.6500753337739863,0.5763606037415697,0.5149773113912303,0.5450439997745863,0.5952095789524607,0.5149773113912303
